symbol,shortName,longName,exchange,market,quoteType
ADTN,,"ADTRAN, Inc.",NASDAQ,us_market,EQUITY
RBBN,,Ribbon Communications Inc.,NASDAQ,us_market,EQUITY
NTGR,,"NETGEAR, Inc.",NASDAQ,us_market,EQUITY
DGII,,Digi International Inc.,NASDAQ,us_market,EQUITY
CNSL,,"Consolidated Communications Holdings, Inc.",NASDAQ,us_market,EQUITY
ATNI,,"ATN International, Inc.",NASDAQ,us_market,EQUITY
CMBM,cambium-networks,Cambium Networks Corporation,NASDAQ,us_market,EQUITY
SWIR,,"Sierra Wireless, Inc.",NASDAQ,us_market,EQUITY
CMTL,,Comtech Telecommunications Corp.,NASDAQ,us_market,EQUITY
INSG,inseego,Inseego Corp.,NASDAQ,us_market,EQUITY
GILT,gilat-satellite-networks,Gilat Satellite Networks Ltd.,NASDAQ,us_market,EQUITY
CASA,,"Casa Systems, Inc.",NASDAQ,us_market,EQUITY
DZSI,,DZS Inc.,NASDAQ,us_market,EQUITY
KLTR,,"Kaltura, Inc.",NASDAQ,us_market,EQUITY
AVNW,,"Aviat Networks, Inc.",NASDAQ,us_market,EQUITY
AKTS,,"Akoustis Technologies, Inc.",NASDAQ,us_market,EQUITY
SANG,,Sangoma Technologies Corporation,NASDAQ,us_market,EQUITY
TSAT,,Telesat Corporation,NASDAQ,us_market,EQUITY
HMTV,,"Hemisphere Media Group, Inc.",NASDAQ,us_market,EQUITY
LTRX,,"Lantronix, Inc.",NASDAQ,us_market,EQUITY
CAMP,,CalAmp Corp.,NASDAQ,us_market,EQUITY
CRNT,,Ceragon Networks Ltd.,NASDAQ,us_market,EQUITY
SPOK,,"Spok Holdings, Inc.",NASDAQ,us_market,EQUITY
RDCM,,Radcom Ltd.,NASDAQ,us_market,EQUITY
KVHI,,"KVH Industries, Inc.",NASDAQ,us_market,EQUITY
BELFA,,Bel Fuse Inc.,NASDAQ,us_market,EQUITY
BELFB,,Bel Fuse Inc.,NASDAQ,us_market,EQUITY
SIDU,,"Sidus Space, Inc.",NASDAQ,us_market,EQUITY
PWFL,,"PowerFleet, Inc.",NASDAQ,us_market,EQUITY
GNSS,,Genasys Inc.,NASDAQ,us_market,EQUITY
AAOI,applied-optoelectronics,"Applied Optoelectronics, Inc.",NASDAQ,us_market,EQUITY
AIRG,,"Airgain, Inc.",NASDAQ,us_market,EQUITY
RESN,,Resonant Inc.,NASDAQ,us_market,EQUITY
PCTI,,"PCTEL, Inc.",NASDAQ,us_market,EQUITY
CXDO,,"Crexendo, Inc.",NASDAQ,us_market,EQUITY
MINM,,"Minim, Inc.",NASDAQ,us_market,EQUITY
UCL,,uCloudlink Group Inc.,NASDAQ,us_market,EQUITY
TESS,,TESSCO Technologies Incorporated,NASDAQ,us_market,EQUITY
FKWL,,Franklin Wireless Corp.,NASDAQ,us_market,EQUITY
COMS,,ComSovereign Holding Corp.,NASDAQ,us_market,EQUITY
VISL,vislink,"Vislink Technologies, Inc.",NASDAQ,us_market,EQUITY
OCC,,Optical Cable Corporation,NASDAQ,us_market,EQUITY
UTSI,utstarcom-holdings,UTStarcom Holdings Corp,NASDAQ,us_market,EQUITY
CLRO,clearone,"ClearOne, Inc.",NASDAQ,us_market,EQUITY
JCS,,"Communications Systems, Inc.",NASDAQ,us_market,EQUITY
SYTA,siyata-mobile,"Siyata Mobile, Inc.",NASDAQ,us_market,EQUITY
UTME,,UTime Limited,NASDAQ,us_market,EQUITY
AEY,,"ADDvantage Technologies Group, Inc.",NASDAQ,us_market,EQUITY
SONM,sonim-technologies,"Sonim Technologies, Inc.",NASDAQ,us_market,EQUITY
