symbol,shortName,longName,exchange,market,quoteType
GSMG,,Glory Star New Media Group Holdings Limited,NASDAQ,us_market,EQUITY
WTRH,waitr,Waitr Holdings Inc.,NASDAQ,us_market,EQUITY
SLGG,super-league-gaming,"Super League Gaming, Inc.",NASDAQ,us_market,EQUITY
SEAC,,"SeaChange International, Inc.",NASDAQ,us_market,EQUITY
QTT,qutoutiao,Qutoutiao Inc.,NASDAQ,us_market,EQUITY
AEYE,audioeye,"AudioEye, Inc.",NASDAQ,us_market,EQUITY
BOXL,boxlight,Boxlight Corporation,NASDAQ,us_market,EQUITY
INTZ,intrusion,Intrusion Inc.,NASDAQ,us_market,EQUITY
IMTE,,Integrated Media Technology Limited,NASDAQ,us_market,EQUITY
KTCC,,Key Tronic Corporation,NASDAQ,us_market,EQUITY
FLUX,,"Flux Power Holdings, Inc.",NASDAQ,us_market,EQUITY
AWRE,,"Aware, Inc.",NASDAQ,us_market,EQUITY
MNDO,,MIND C.T.I. Ltd.,NASDAQ,us_market,EQUITY
STRM,,"Streamline Health Solutions, Inc.",NASDAQ,us_market,EQUITY
INPX,inpixon,Inpixon,NASDAQ,us_market,EQUITY
MCLD,,mCloud Technologies Corp.,NASDAQ,us_market,EQUITY
AGMH,,AGM Group Holdings Inc.,NASDAQ,us_market,EQUITY
BTCS,,BTCS Inc.,NASDAQ,us_market,EQUITY
VQS,,VIQ Solutions Inc.,NASDAQ,us_market,EQUITY
WAVD,,"WaveDancer, Inc.",NASDAQ,us_market,EQUITY
QUIK,,QuickLogic Corporation,NASDAQ,us_market,EQUITY
AACG,,ATA Creativity Global,NASDAQ,us_market,EQUITY
REFR,,Research Frontiers Incorporated,NASDAQ,us_market,EQUITY
HCTI,,"Healthcare Triangle, Inc.",NASDAQ,us_market,EQUITY
MRIN,marin-software,Marin Software Incorporated,NASDAQ,us_market,EQUITY
MOXC,moxian,Moxian (BVI) Inc,NASDAQ,us_market,EQUITY
BLCT,,BlueCity Holdings Limited,NASDAQ,us_market,EQUITY
BRQS,borqs,"Borqs Technologies, Inc.",NASDAQ,us_market,EQUITY
KERN,akerna,Akerna Corp.,NASDAQ,us_market,EQUITY
OMQS,,OMNIQ Corp.,NASDAQ,us_market,EQUITY
IPW,,iPower Inc.,NASDAQ,us_market,EQUITY
DATS,datchat,"DatChat, Inc.",NASDAQ,us_market,EQUITY
NTWK,,NETSOL Technologies Inc.,NASDAQ,us_market,EQUITY
CRKN,,Crown Electrokinetics Corp.,NASDAQ,us_market,EQUITY
DAIO,,Data I/O Corporation,NASDAQ,us_market,EQUITY
VJET,,voxeljet AG,NASDAQ,us_market,EQUITY
AUTO,,"AutoWeb, Inc.",NASDAQ,us_market,EQUITY
RNWK,,"RealNetworks, Inc.",NASDAQ,us_market,EQUITY
CLPS,clps,CLPS Incorporation,NASDAQ,us_market,EQUITY
SBET,,SharpLink Gaming Ltd.,NASDAQ,us_market,EQUITY
KRKR,,36Kr Holdings Inc.,NASDAQ,us_market,EQUITY
QH,,Quhuo Limited - American Depository Shares,NASDAQ,us_market,EQUITY
SGMA,,"SigmaTron International, Inc.",NASDAQ,us_market,EQUITY
CSPI,,CSP Inc.,NASDAQ,us_market,EQUITY
KBNT,,"Kubient, Inc.",NASDAQ,us_market,EQUITY
RCRT,,"Recruiter.com Group, Inc.",NASDAQ,us_market,EQUITY
CVV,,CVD Equipment Corporation,NASDAQ,us_market,EQUITY
QUMU,,Qumu Corporation,NASDAQ,us_market,EQUITY
MKD,,Molecular Data Inc.,NASDAQ,us_market,EQUITY
BSQR,,BSQUARE Corporation,NASDAQ,us_market,EQUITY
MFH,,Mercurity Fintech Holding Inc.,NASDAQ,us_market,EQUITY
CNET,,ZW Data Action Technologies Inc.,NASDAQ,us_market,EQUITY
CRTD,creatd,Creatd Inc.,NASDAQ,us_market,EQUITY
GVP,,"GSE Systems, Inc.",NASDAQ,us_market,EQUITY
DUO,,Fangdd Network Group Ltd.,NASDAQ,us_market,EQUITY
DTSS,,Datasea Inc.,NASDAQ,us_market,EQUITY
ALF,alfi,"ALFI, Inc.",NASDAQ,us_market,EQUITY
NXTD,nxt-id,NXT-ID Inc.,NASDAQ,us_market,EQUITY
PT,,Pintec Technology Holdings Limited,NASDAQ,us_market,EQUITY
OBLG,,Oblong Inc.,NASDAQ,us_market,EQUITY
PRSO,,Peraso Inc.,NASDAQ,us_market,EQUITY
NSYS,nortech-systems,Nortech Systems Incorporated,NASDAQ,us_market,EQUITY
SDH,,"Global Internet of People, Inc.",NASDAQ,us_market,EQUITY
EVOL,,"Evolving Systems, Inc.",NASDAQ,us_market,EQUITY
PALT,paltalk,"Paltalk, Inc.",NASDAQ,us_market,EQUITY
PETV,petvivo,"PetVivo Holdings, Inc.",NASDAQ,us_market,EQUITY
TAOP,taoping,Taoping Inc.,NASDAQ,us_market,EQUITY
CYRN,,CYREN Ltd.,NASDAQ,us_market,EQUITY
IFBD,,"Infobird Co., Ltd",NASDAQ,us_market,EQUITY
SFET,,Safe-T Group Ltd.,NASDAQ,us_market,EQUITY
ELTK,,Eltek Ltd.,NASDAQ,us_market,EQUITY
VRME,,"VerifyMe, Inc.",NASDAQ,us_market,EQUITY
RBCN,,"Rubicon Technology, Inc.",NASDAQ,us_market,EQUITY
DTST,,Data Storage Corporation,NASDAQ,us_market,EQUITY
WISA,summit-wireless-technologies,"Summit Wireless Technologies, Inc.",NASDAQ,us_market,EQUITY
SSNT,silversun-technologies,"SilverSun Technologies, Inc.",NASDAQ,us_market,EQUITY
PBTS,powerbridge-technologies,"Powerbridge Technologies Co., Ltd.",NASDAQ,us_market,EQUITY
DUOT,,"Duos Technologies Group, Inc.",NASDAQ,us_market,EQUITY
SGLB,sigma-labs,"Sigma Labs, Inc.",NASDAQ,us_market,EQUITY
LEDS,semileds,SemiLEDS Corporation,NASDAQ,us_market,EQUITY
BLIN,,"Bridgeline Digital, Inc.",NASDAQ,us_market,EQUITY
CREX,creative-realities,"Creative Realities, Inc.",NASDAQ,us_market,EQUITY
BOSC,,B.O.S. Better Online Solutions,NASDAQ,us_market,EQUITY
MYSZ,my-size,"My Size, Inc.",NASDAQ,us_market,EQUITY
