symbol,shortName,longName,exchange,market,quoteType
AAWW,atlas-air-worldwide,Atlas Air Worldwide Holdings,NASDAQ,us_market,EQUITY
FLGT,fulgent-genetics,"Fulgent Genetics, Inc.",NASDAQ,us_market,EQUITY
IOVA,iovance-biotherapeutics,"Iovance Biotherapeutics, Inc.",NASDAQ,us_market,EQUITY
WAFD,washington-federal,"Washington Federal, Inc.",NASDAQ,us_market,EQUITY
IOSP,innospec,Innospec Inc.,NASDAQ,us_market,EQUITY
WSBC,wesbanco,"WesBanco, Inc.",NASDAQ,us_market,EQUITY
ROIC,,Retail Opportunity Investments Corp.,NASDAQ,us_market,EQUITY
SWIM,,"Latham Group, Inc.",NASDAQ,us_market,EQUITY
RIOT,riot-blockchain,"Riot Blockchain, Inc",NASDAQ,us_market,EQUITY
LPSN,liveperson,"LivePerson, Inc.",NASDAQ,us_market,EQUITY
XMTR,,"Xometry, Inc.",NASDAQ,us_market,EQUITY
HHR,headhunter,HeadHunter Group PLC,NASDAQ,us_market,EQUITY
VRRM,verra-mobility,Verra Mobility Corporation,NASDAQ,us_market,EQUITY
SMCI,,"Super Micro Computer, Inc.",NASDAQ,us_market,EQUITY
VCTR,,"Victory Capital Holdings, Inc. Class A Common Stock",NASDAQ,us_market,EQUITY
SASR,,"Sandy Spring Bancorp, Inc.",NASDAQ,us_market,EQUITY
NTCT,netscout-systems,"NetScout Systems, Inc.",NASDAQ,us_market,EQUITY
RILY,,"B. Riley Financial, Inc.",NASDAQ,us_market,EQUITY
SBGI,sinclair-broadcast-group,"Sinclair Broadcast Group, Inc.",NASDAQ,us_market,EQUITY
ARCB,arcbest-corporation,ArcBest Corporation,NASDAQ,us_market,EQUITY
STFC,state-auto-financial,State Auto Financial Corporation,NASDAQ,us_market,EQUITY
EVGO,evgo,EVgo Inc.,NASDAQ,us_market,EQUITY
RXRX,,"Recursion Pharmaceuticals, Inc.",NASDAQ,us_market,EQUITY
ACLS,,"Axcelis Technologies, Inc.",NASDAQ,us_market,EQUITY
CCXI,chemocentryx,"ChemoCentryx, Inc.",NASDAQ,us_market,EQUITY
AVDX,avidxchange-holdings,"AvidXchange Holdings, Inc.",NASDAQ,us_market,EQUITY
ME,23andme-holding,23andMe Holding Co.,NASDAQ,us_market,EQUITY
PAX,,Patria Investments Limited,NASDAQ,us_market,EQUITY
ADV,,Advantage Solutions Inc.,NASDAQ,us_market,EQUITY
ODP,office-depot,The ODP Corporation,NASDAQ,us_market,EQUITY
CYRX,cryoport,"CryoPort, Inc.",NASDAQ,us_market,EQUITY
BANR,banner,Banner Corporation,NASDAQ,us_market,EQUITY
HTLF,heartland-financial-usa,"Heartland Financial USA, Inc.",NASDAQ,us_market,EQUITY
REGI,renewable-energy-group,"Renewable Energy Group, Inc.",NASDAQ,us_market,EQUITY
PAGP,plains-gp,"Plains GP Holdings, L.P.",NASDAQ,us_market,EQUITY
PSMT,pricesmart,"PriceSmart, Inc.",NASDAQ,us_market,EQUITY
BIGC,bigcommerce,"BigCommerce Holdings, Inc. - Series 1",NASDAQ,us_market,EQUITY
CLBK,columbia-financial,"Columbia Financial, Inc.",NASDAQ,us_market,EQUITY
CVET,covetrus,"Covetrus, Inc.",NASDAQ,us_market,EQUITY
TGTX,tg-therapeutics,"TG Therapeutics, Inc.",NASDAQ,us_market,EQUITY
SBCF,seacoast-banking-of-florida,Seacoast Banking Corporation of Florida,NASDAQ,us_market,EQUITY
RNST,renasant-corporation,Renasant Corporation,NASDAQ,us_market,EQUITY
SBLK,star-bulk-carriers,Star Bulk Carriers Corp.,NASDAQ,us_market,EQUITY
HIMX,,"Himax Technologies, Inc.",NASDAQ,us_market,EQUITY
CRTO,criteo,Criteo S.A.,NASDAQ,us_market,EQUITY
PTVE,,Pactiv Evergreen Inc.,NASDAQ,us_market,EQUITY
CTRE,,"CareTrust REIT, Inc.",NASDAQ,us_market,EQUITY
PTRA,proterra,Proterra Inc,NASDAQ,us_market,EQUITY
PTEN,patterson-uti-energy,"Patterson-UTI Energy, Inc.",NASDAQ,us_market,EQUITY
OSTK,overstock,"Overstock.com, Inc.",NASDAQ,us_market,EQUITY
PRAA,pra-group,"PRA Group, Inc.",NASDAQ,us_market,EQUITY
WFRD,,Weatherford International plc,NASDAQ,us_market,EQUITY
PI,,"Impinj, Inc.",NASDAQ,us_market,EQUITY
TRMK,trustmark,Trustmark Corporation,NASDAQ,us_market,EQUITY
SATS,echostar,EchoStar Corporation,NASDAQ,us_market,EQUITY
PAYO,,Payoneer Global Inc.,NASDAQ,us_market,EQUITY
NKTR,nektar-therapeutics,Nektar Therapeutics,NASDAQ,us_market,EQUITY
EXAI,exscientia,Exscientia Plc,NASDAQ,us_market,EQUITY
MDRX,allscripts-healthcare-solutions,"Allscripts Healthcare Solutions, Inc.",NASDAQ,us_market,EQUITY
MYGN,myriad-genetics,"Myriad Genetics, Inc.",NASDAQ,us_market,EQUITY
PTLO,portillo-s,Portillo's Inc.,NASDAQ,us_market,EQUITY
CDLX,cardlytics,"Cardlytics, Inc. Common Stock",NASDAQ,us_market,EQUITY
NMIH,nmi-holdings,NMI Holdings Inc,NASDAQ,us_market,EQUITY
LKFN,,Lakeland Financial Corporation,NASDAQ,us_market,EQUITY
VRTS,,"Virtus Investment Partners, Inc.",NASDAQ,us_market,EQUITY
KYMR,,"Kymera Therapeutics, Inc.",NASDAQ,us_market,EQUITY
CDEV,centennial-resource-development,"Centennial Resource Development, Inc.",NASDAQ,us_market,EQUITY
CDNA,caredx,"CareDx, Inc.",NASDAQ,us_market,EQUITY
EVBG,everbridge,"Everbridge, Inc.",NASDAQ,us_market,EQUITY
STGW,,Stagwell Inc.,NASDAQ,us_market,EQUITY
IDCC,interdigital,"InterDigital, Inc.",NASDAQ,us_market,EQUITY
VCYT,,"Veracyte, Inc.",NASDAQ,us_market,EQUITY
SANA,,"Sana Biotechnology, Inc.",NASDAQ,us_market,EQUITY
KTOS,kratos-defense-and-security-solutions,"Kratos Defense & Security Solutions, Inc.",NASDAQ,us_market,EQUITY
SEAT,,Vivid Seats Inc.,NASDAQ,us_market,EQUITY
COMM,commscope,"CommScope Holding Company, Inc.",NASDAQ,us_market,EQUITY
HRMY,,"Harmony Biosciences Holdings, Inc.",NASDAQ,us_market,EQUITY
GSKY,greensky,"GreenSky, Inc.",NASDAQ,us_market,EQUITY
CORT,corcept-therapeutics,Corcept Therapeutics Incorporated,NASDAQ,us_market,EQUITY
VBTX,,"Veritex Holdings, Inc.",NASDAQ,us_market,EQUITY
UDMY,udemy,"Udemy, Inc.",NASDAQ,us_market,EQUITY
SKYW,skywest,"SkyWest, Inc.",NASDAQ,us_market,EQUITY
BIRD,allbirds,"Allbirds, Inc.",NASDAQ,us_market,EQUITY
XNCR,xencor,"Xencor, Inc.",NASDAQ,us_market,EQUITY
VERX,,"Vertex, Inc.",NASDAQ,us_market,EQUITY
SDGR,schrodinger,"Schrodinger, Inc.",NASDAQ,us_market,EQUITY
FRG,,"Franchise Group, Inc.",NASDAQ,us_market,EQUITY
LGND,ligand-pharmaceutical,Ligand Pharmaceuticals Incorporated,NASDAQ,us_market,EQUITY
ARQQ,arqit-quantum,Arqit Quantum Inc.,NASDAQ,us_market,EQUITY
GDYN,grid-dynamics,"Grid Dynamics Holdings, Inc.",NASDAQ,us_market,EQUITY
ATSG,air-transport-services,"Air Transport Services Group, Inc",NASDAQ,us_market,EQUITY
PRGS,progress-software,Progress Software Corporation,NASDAQ,us_market,EQUITY
ROCK,gibraltar-industries,"Gibraltar Industries, Inc.",NASDAQ,us_market,EQUITY
MGNI,magnite,"Magnite, Inc.",NASDAQ,us_market,EQUITY
VALN,valneva-se,Valneva SE,NASDAQ,us_market,EQUITY
CD,,Chindata Group Holdings Limited,NASDAQ,us_market,EQUITY
EGBN,eagle-bancorp,"Eagle Bancorp, Inc.",NASDAQ,us_market,EQUITY
HOPE,hope-bancorp,"Hope Bancorp, Inc.",NASDAQ,us_market,EQUITY
CALM,cal-maine-foods,"Cal-Maine Foods, Inc.",NASDAQ,us_market,EQUITY
EMBK,,"Embark Technology, Inc.",NASDAQ,us_market,EQUITY
HMHC,houghton-mifflin,Houghton Mifflin Harcourt Company,NASDAQ,us_market,EQUITY
CAKE,cheesecake-factory,The Cheesecake Factory Incorporated,NASDAQ,us_market,EQUITY
ICFI,icf-international,"ICF International, Inc.",NASDAQ,us_market,EQUITY
CRSR,corsair,"Corsair Gaming, Inc.",NASDAQ,us_market,EQUITY
MKTW,,"MarketWise, Inc.",NASDAQ,us_market,EQUITY
STER,,Sterling Check Corp.,NASDAQ,us_market,EQUITY
MNRO,monro,"Monro, Inc.",NASDAQ,us_market,EQUITY
INFN,,Infinera Corporation,NASDAQ,us_market,EQUITY
CSWI,,"CSW Industrials, Inc.",NASDAQ,us_market,EQUITY
DAVE,,Dave Inc.,NASDAQ,us_market,EQUITY
XPER,,Xperi Holding Corporation,NASDAQ,us_market,EQUITY
BLMN,bloomin-brands,"Bloomin' Brands, Inc.",NASDAQ,us_market,EQUITY
CSGS,csg-systems-intl,"CSG Systems International, Inc.",NASDAQ,us_market,EQUITY
EFSC,,Enterprise Financial Services Corporation,NASDAQ,us_market,EQUITY
ECPG,,Encore Capital Group Inc,NASDAQ,us_market,EQUITY
MGRC,mcgrath-rentcorp,McGrath RentCorp,NASDAQ,us_market,EQUITY
CMPR,cimpress-n-v,Cimpress plc,NASDAQ,us_market,EQUITY
NWBI,northwest-bancshares,"Northwest Bancshares, Inc.",NASDAQ,us_market,EQUITY
PLAY,dave-and-buster-s-entertainment,"Dave & Buster's Entertainment, Inc.",NASDAQ,us_market,EQUITY
GCMG,,GCM Grosvenor Inc.,NASDAQ,us_market,EQUITY
CASH,,"Meta Financial Group, Inc.",NASDAQ,us_market,EQUITY
ARLP,alliance-resource-partners-lp,"Alliance Resource Partners, L.P.",NASDAQ,us_market,EQUITY
NVEE,,"NV5 Global, Inc.",NASDAQ,us_market,EQUITY
EXTR,extreme-networks,"Extreme Networks, Inc.",NASDAQ,us_market,EQUITY
IRWD,ironwood-pharmaceuticals,"Ironwood Pharmaceuticals, Inc.",NASDAQ,us_market,EQUITY
GOGL,golden-ocean-group,Golden Ocean Group Limited,NASDAQ,us_market,EQUITY
CYXT,,"Cyxtera Technologies, Inc.",NASDAQ,us_market,EQUITY
JACK,jack-in-the-box,Jack In The Box Inc.,NASDAQ,us_market,EQUITY
BBIO,,"BridgeBio Pharma, Inc.",NASDAQ,us_market,EQUITY
MGPI,mgp-ingredients-new,"MGP Ingredients, Inc.",NASDAQ,us_market,EQUITY
SFIX,stitch-fix,"Stitch Fix, Inc.",NASDAQ,us_market,EQUITY
IRBT,irobot,iRobot Corporation,NASDAQ,us_market,EQUITY
CAMT,camtek,Camtek Ltd.,NASDAQ,us_market,EQUITY
DCBO,,Docebo Inc.,NASDAQ,us_market,EQUITY
MODV,,ModivCare Inc.,NASDAQ,us_market,EQUITY
PATK,,"Patrick Industries, Inc.",NASDAQ,us_market,EQUITY
CTKB,cytek-biosciences,"Cytek Biosciences, Inc.",NASDAQ,us_market,EQUITY
MOMO,momo,Hello Group Inc.,NASDAQ,us_market,EQUITY
MSEX,,Middlesex Water Company,NASDAQ,us_market,EQUITY
OM,,"Outset Medical, Inc.",NASDAQ,us_market,EQUITY
RVMD,,"Revolution Medicines, Inc.",NASDAQ,us_market,EQUITY
HLMN,,Hillman Solutions Corp.,NASDAQ,us_market,EQUITY
ARRY,array-technologies,"Array Technologies, Inc.",NASDAQ,us_market,EQUITY
RTLR,,Rattler Midstream LP,NASDAQ,us_market,EQUITY
FORTY,,Formula Systems (1985) Ltd.,NASDAQ,us_market,EQUITY
DFH,,"Dream Finders Homes, Inc.",NASDAQ,us_market,EQUITY
NBTB,nbt-bancorp,NBT Bancorp Inc.,NASDAQ,us_market,EQUITY
LNTH,,"Lantheus Holdings, Inc.",NASDAQ,us_market,EQUITY
FFIE,,Faraday Future Intelligent Electric Inc.,NASDAQ,us_market,EQUITY
LILM,,Lilium N.V.,NASDAQ,us_market,EQUITY
XPEL,xpel,"XPEL, Inc.",NASDAQ,us_market,EQUITY
SSP,scripps-ew-company,E.W. Scripps Company (The),NASDAQ,us_market,EQUITY
GBT,global-blood-therapeutics,"Global Blood Therapeutics, Inc.",NASDAQ,us_market,EQUITY
TREE,lendingtree,"LendingTree, Inc.",NASDAQ,us_market,EQUITY
TBBK,,"The Bancorp, Inc.",NASDAQ,us_market,EQUITY
FCEL,fuelcell-energy,"FuelCell Energy, Inc.",NASDAQ,us_market,EQUITY
SAVA,cassava-sciences,"Cassava Sciences, Inc.",NASDAQ,us_market,EQUITY
HPK,,"HighPeak Energy, Inc.",NASDAQ,us_market,EQUITY
AMCX,amc-networks,AMC Networks Inc.,NASDAQ,us_market,EQUITY
TIL,,"Instil Bio, Inc.",NASDAQ,us_market,EQUITY
GPRE,,"Green Plains, Inc.",NASDAQ,us_market,EQUITY
SPNS,,Sapiens International Corporation N.V.,NASDAQ,us_market,EQUITY
TPTX,,"Turning Point Therapeutics, Inc.",NASDAQ,us_market,EQUITY
AGIO,agios-pharmaceuticals,"Agios Pharmaceuticals, Inc.",NASDAQ,us_market,EQUITY
COHU,,"Cohu, Inc.",NASDAQ,us_market,EQUITY
PRTA,,Prothena Corporation plc,NASDAQ,us_market,EQUITY
FBNC,,First Bancorp,NASDAQ,us_market,EQUITY
RPAY,,Repay Holdings Corporation,NASDAQ,us_market,EQUITY
BAND,bandwidth,Bandwidth Inc.,NASDAQ,us_market,EQUITY
ALLO,allogene-therapeutics,"Allogene Therapeutics, Inc.",NASDAQ,us_market,EQUITY
SNBR,sleep-number,Sleep Number Corporation,NASDAQ,us_market,EQUITY
HCAT,,"Health Catalyst, Inc",NASDAQ,us_market,EQUITY
CSIQ,canadian-solar,Canadian Solar Inc.,NASDAQ,us_market,EQUITY
SYBT,,"Stock Yards Bancorp, Inc.",NASDAQ,us_market,EQUITY
SLGC,,"SomaLogic, Inc.",NASDAQ,us_market,EQUITY
ACMR,acm-research,"ACM Research, Inc.",NASDAQ,us_market,EQUITY
SHYF,,"The Shyft Group, Inc.",NASDAQ,us_market,EQUITY
PTGX,protagonist-therapeutics,"Protagonist Therapeutics, Inc.",NASDAQ,us_market,EQUITY
HEES,,"H&E Equipment Services, Inc.",NASDAQ,us_market,EQUITY
MYRG,,"MYR Group, Inc.",NASDAQ,us_market,EQUITY
GPRO,gopro,"GoPro, Inc.",NASDAQ,us_market,EQUITY
WISH,contextlogic,ContextLogic Inc.,NASDAQ,us_market,EQUITY
KALU,kaiser-aluminum,Kaiser Aluminum Corporation,NASDAQ,us_market,EQUITY
BUSE,first-busey,First Busey Corporation,NASDAQ,us_market,EQUITY
GOEV,canoo,Canoo Inc.,NASDAQ,us_market,EQUITY
FLWS,1-800-flowers-com,"1-800-FLOWERS.COM, Inc.",NASDAQ,us_market,EQUITY
VCEL,,Vericel Corporation,NASDAQ,us_market,EQUITY
ILPT,,Industrial Logistics Properties Trust,NASDAQ,us_market,EQUITY
EWCZ,european-wax-center,"European Wax Center, Inc.",NASDAQ,us_market,EQUITY
ALHC,,"Alignment Healthcare, Inc.",NASDAQ,us_market,EQUITY
BGCP,bgc-partners,"BGC Partners, Inc.",NASDAQ,us_market,EQUITY
SNCY,sun-country-airlines,"Sun Country Airlines Holdings, Inc.",NASDAQ,us_market,EQUITY
NSTG,,"NanoString Technologies, Inc.",NASDAQ,us_market,EQUITY
CFFN,capitol-federal-financial-new,"Capitol Federal Financial, Inc.",NASDAQ,us_market,EQUITY
OSIS,osi-systems,"OSI Systems, Inc.",NASDAQ,us_market,EQUITY
FRTA,forterra,"Forterra, Inc.",NASDAQ,us_market,EQUITY
ASTE,,"Astec Industries, Inc.",NASDAQ,us_market,EQUITY
WABC,westamerica-bancorp,Westamerica Bancorporation,NASDAQ,us_market,EQUITY
RDWR,,Radware Ltd.,NASDAQ,us_market,EQUITY
GDEV,,Nexters Inc.,NASDAQ,us_market,EQUITY
API,,"Agora, Inc.",NASDAQ,us_market,EQUITY
SCPL,sciplay,SciPlay Corporation,NASDAQ,us_market,EQUITY
TVTX,,"Travere Therapeutics, Inc.",NASDAQ,us_market,EQUITY
OMP,,Oasis Midstream Partners LP,NASDAQ,us_market,EQUITY
ERAS,,"Erasca, Inc.",NASDAQ,us_market,EQUITY
VECO,,Veeco Instruments Inc.,NASDAQ,us_market,EQUITY
TTMI,ttm-technologies,"TTM Technologies, Inc.",NASDAQ,us_market,EQUITY
SUPN,supernus-pharmaceuticals,"Supernus Pharmaceuticals, Inc.",NASDAQ,us_market,EQUITY
SSYS,stratasys,"Stratasys, Ltd.",NASDAQ,us_market,EQUITY
PTNR,,Partner Communications Company Ltd.,NASDAQ,us_market,EQUITY
MORF,,"Morphic Holding, Inc.",NASDAQ,us_market,EQUITY
FFWM,,First Foundation Inc.,NASDAQ,us_market,EQUITY
KFRC,,"Kforce, Inc.",NASDAQ,us_market,EQUITY
DVAX,dynavax,Dynavax Technologies Corporation,NASDAQ,us_market,EQUITY
CDXS,,"Codexis, Inc.",NASDAQ,us_market,EQUITY
SVC,,Service Properties Trust - Shares of Beneficial Interest,NASDAQ,us_market,EQUITY
AMRS,amyris,"Amyris, Inc.",NASDAQ,us_market,EQUITY
HSKA,,Heska Corporation,NASDAQ,us_market,EQUITY
GLNG,golar-lng-limited,Golar LNG Limited,NASDAQ,us_market,EQUITY
REE,,REE Automotive Ltd.,NASDAQ,us_market,EQUITY
DCOM,,"Dime Community Bancshares, Inc.",NASDAQ,us_market,EQUITY
MLAB,,"Mesa Laboratories, Inc.",NASDAQ,us_market,EQUITY
CENX,century-aluminum,Century Aluminum Company,NASDAQ,us_market,EQUITY
IMKTA,,"Ingles Markets, Incorporated",NASDAQ,us_market,EQUITY
SGH,smart-global,"SMART Global Holdings, Inc.",NASDAQ,us_market,EQUITY
TRS,trimas,TriMas Corporation,NASDAQ,us_market,EQUITY
KRYS,krystal-biotech,"Krystal Biotech, Inc.",NASDAQ,us_market,EQUITY
OLK,,Olink Holding AB (publ),NASDAQ,us_market,EQUITY
XENE,xenon-pharmaceuticals,Xenon Pharmaceuticals Inc.,NASDAQ,us_market,EQUITY
VERV,,"Verve Therapeutics, Inc.",NASDAQ,us_market,EQUITY
DOMO,domo,"Domo, Inc.",NASDAQ,us_market,EQUITY
WULF,,TeraWulf Inc.,NASDAQ,us_market,EQUITY
MVST,microvast,"Microvast Holdings, Inc.",NASDAQ,us_market,EQUITY
TBLA,,Taboola.com Ltd.,NASDAQ,us_market,EQUITY
AVAV,aerovironment,"AeroVironment, Inc.",NASDAQ,us_market,EQUITY
ISEE,iveric-bio,"IVERIC bio, Inc.",NASDAQ,us_market,EQUITY
BBBY,bed-bath-and-beyond,Bed Bath & Beyond Inc.,NASDAQ,us_market,EQUITY
SCHL,scholastic,Scholastic Corporation,NASDAQ,us_market,EQUITY
EDIT,editas-medicine,"Editas Medicine, Inc.",NASDAQ,us_market,EQUITY
RDNT,,"RadNet, Inc.",NASDAQ,us_market,EQUITY
WRLD,,World Acceptance Corporation,NASDAQ,us_market,EQUITY
ESTA,,Establishment Labs Holdings Inc.,NASDAQ,us_market,EQUITY
WKME,,WalkMe Ltd.,NASDAQ,us_market,EQUITY
NYMT,,"New York Mortgage Trust, Inc.",NASDAQ,us_market,EQUITY
ALKT,,"Alkami Technology, Inc.",NASDAQ,us_market,EQUITY
ARHS,arhaus,"Arhaus, Inc.",NASDAQ,us_market,EQUITY
CNOB,,"ConnectOne Bancorp, Inc.",NASDAQ,us_market,EQUITY
AVID,avid-technology,"Avid Technology, Inc.",NASDAQ,us_market,EQUITY
PRIM,,Primoris Services Corporation,NASDAQ,us_market,EQUITY
CLOV,clover-health,"Clover Health Investments, Corp.",NASDAQ,us_market,EQUITY
CRON,cronos-group,Cronos Group Inc. Common Share,NASDAQ,us_market,EQUITY
BCYC,,Bicycle Therapeutics plc,NASDAQ,us_market,EQUITY
GOGO,gogo,Gogo Inc.,NASDAQ,us_market,EQUITY
HLTH,,Cue Health Inc.,NASDAQ,us_market,EQUITY
SBSI,,"Southside Bancshares, Inc.",NASDAQ,us_market,EQUITY
STRA,strategic-education,"Strategic Education, Inc.",NASDAQ,us_market,EQUITY
LYEL,,"Lyell Immunopharma, Inc.",NASDAQ,us_market,EQUITY
OCFC,,OceanFirst Financial Corp.,NASDAQ,us_market,EQUITY
BATRA,liberty-media,Liberty Media Corporation - Series A Liberty Braves,NASDAQ,us_market,EQUITY
IMGN,immunogen,"ImmunoGen, Inc.",NASDAQ,us_market,EQUITY
ITOS,,"iTeos Therapeutics, Inc.",NASDAQ,us_market,EQUITY
ROCC,penn-virginia,Ranger Oil Corporation,NASDAQ,us_market,EQUITY
MNTK,,"Montauk Renewables, Inc.",NASDAQ,us_market,EQUITY
MBIN,,Merchants Bancorp,NASDAQ,us_market,EQUITY
CLDX,celldex-therapeutics,"Celldex Therapeutics, Inc.",NASDAQ,us_market,EQUITY
CMCO,columbus-mckinnon,Columbus McKinnon Corporation,NASDAQ,us_market,EQUITY
ROAD,,"Construction Partners, Inc.",NASDAQ,us_market,EQUITY
ALEC,alector,"Alector, Inc.",NASDAQ,us_market,EQUITY
BATRK,liberty-media,Liberty Media Corporation - Series C Liberty Braves,NASDAQ,us_market,EQUITY
ASTR,astra,"Astra Space, Inc.",NASDAQ,us_market,EQUITY
HCSG,healthcare-services-group,"Healthcare Services Group, Inc.",NASDAQ,us_market,EQUITY
SNPO,snap-one,Snap One Holdings Corp.,NASDAQ,us_market,EQUITY
OFLX,,"Omega Flex, Inc.",NASDAQ,us_market,EQUITY
MRTN,marten-transport,"Marten Transport, Ltd.",NASDAQ,us_market,EQUITY
SOVO,,"Sovos Brands, Inc.",NASDAQ,us_market,EQUITY
AMRN,amarin,Amarin Corporation plc,NASDAQ,us_market,EQUITY
PLUS,,ePlus inc.,NASDAQ,us_market,EQUITY
SLDP,,"Solid Power, Inc.",NASDAQ,us_market,EQUITY
MBUU,,"Malibu Boats, Inc.",NASDAQ,us_market,EQUITY
ACCD,,"Accolade, Inc.",NASDAQ,us_market,EQUITY
INTA,,"Intapp, Inc.",NASDAQ,us_market,EQUITY
BRKL,brookline-bancorp,"Brookline Bancorp, Inc.",NASDAQ,us_market,EQUITY
CLNE,clean-energy-fuels,Clean Energy Fuels Corp.,NASDAQ,us_market,EQUITY
PUBM,pubmatic,"PubMatic, Inc.",NASDAQ,us_market,EQUITY
IMOS,,ChipMOS TECHNOLOGIES INC.,NASDAQ,us_market,EQUITY
NVTS,navitas-semiconductor,Navitas Semiconductor Corporation,NASDAQ,us_market,EQUITY
PLMR,palomar-holdings,"Palomar Holdings, Inc.",NASDAQ,us_market,EQUITY
ICHR,,Ichor Holdings,NASDAQ,us_market,EQUITY
GDEN,golden-entertainment,"Golden Entertainment, Inc.",NASDAQ,us_market,EQUITY
ADUS,,Addus HomeCare Corporation,NASDAQ,us_market,EQUITY
OPI,,Office Properties Income Trust,NASDAQ,us_market,EQUITY
TCBK,,TriCo Bancshares,NASDAQ,us_market,EQUITY
AOSL,alpha-and-omega-semiconductor,Alpha and Omega Semiconductor Limited,NASDAQ,us_market,EQUITY
SRNE,sorrento-therapeutics,"Sorrento Therapeutics, Inc.",NASDAQ,us_market,EQUITY
APR,,"Apria, Inc.",NASDAQ,us_market,EQUITY
GIII,g-iii-apparel,"G-III Apparel Group, LTD.",NASDAQ,us_market,EQUITY
SUMO,sumo-logic,"Sumo Logic, Inc.",NASDAQ,us_market,EQUITY
LBAI,,"Lakeland Bancorp, Inc.",NASDAQ,us_market,EQUITY
PRCH,,"Porch Group, Inc.",NASDAQ,us_market,EQUITY
MDGL,madrigal-pharmaceuticals-inc,"Madrigal Pharmaceuticals, Inc.",NASDAQ,us_market,EQUITY
AFYA,,Afya Limited,NASDAQ,us_market,EQUITY
STBA,s-and-t-bancorp,"S&T Bancorp, Inc.",NASDAQ,us_market,EQUITY
SCWX,secureworks,SecureWorks Corp.,NASDAQ,us_market,EQUITY
CLMT,,"Calumet Specialty Products Partners, L.P.",NASDAQ,us_market,EQUITY
NMFC,,New Mountain Finance Corporation,NASDAQ,us_market,EQUITY
ANDE,,"The Andersons, Inc.",NASDAQ,us_market,EQUITY
MCRI,monarch-casino-and-resort,"Monarch Casino & Resort, Inc.",NASDAQ,us_market,EQUITY
SRCE,,1st Source Corporation,NASDAQ,us_market,EQUITY
VNET,21vianet,"VNET Group, Inc.",NASDAQ,us_market,EQUITY
ATRA,atara-biotherapeutics,"Atara Biotherapeutics, Inc.",NASDAQ,us_market,EQUITY
FGEN,fibrogen,"FibroGen, Inc",NASDAQ,us_market,EQUITY
CCCC,,"C4 Therapeutics, Inc.",NASDAQ,us_market,EQUITY
HYZN,hyzon-motors,Hyzon Motors Inc.,NASDAQ,us_market,EQUITY
CHCO,,City Holding Company,NASDAQ,us_market,EQUITY
POSH,poshmark,"Poshmark, Inc.",NASDAQ,us_market,EQUITY
AMTB,,Amerant Bancorp Inc.,NASDAQ,us_market,EQUITY
NXGN,,"NextGen Healthcare, Inc.",NASDAQ,us_market,EQUITY
HTLD,heartland-express,"Heartland Express, Inc.",NASDAQ,us_market,EQUITY
SILK,,"Silk Road Medical, Inc.",NASDAQ,us_market,EQUITY
INDI,indie-semiconductor,"indie Semiconductor, Inc.",NASDAQ,us_market,EQUITY
BLFS,,"BioLife Solutions, Inc.",NASDAQ,us_market,EQUITY
CDMO,avid-bioservices,"Avid Bioservices, Inc.",NASDAQ,us_market,EQUITY
ENTA,enanta-pharmaceuticals,"Enanta Pharmaceuticals, Inc.",NASDAQ,us_market,EQUITY
TWOU,2u,"2U, Inc.",NASDAQ,us_market,EQUITY
PLYA,,Playa Hotels & Resorts N.V.,NASDAQ,us_market,EQUITY
SAFT,safety-insurance,"Safety Insurance Group, Inc.",NASDAQ,us_market,EQUITY
SNEX,,StoneX Group Inc.,NASDAQ,us_market,EQUITY
NCBS,,Nicolet Bankshares Inc.,NASDAQ,us_market,EQUITY
SHCR,,"Sharecare, Inc.",NASDAQ,us_market,EQUITY
EVOP,evo-payments-inc,"EVO Payments, Inc.",NASDAQ,us_market,EQUITY
BRLT,,"Brilliant Earth Group, Inc.",NASDAQ,us_market,EQUITY
APOG,,"Apogee Enterprises, Inc.",NASDAQ,us_market,EQUITY
CHEF,chefs-warehouse,"The Chefs' Warehouse, Inc.",NASDAQ,us_market,EQUITY
MOR,morphosys,MorphoSys AG,NASDAQ,us_market,EQUITY
TVTY,,"Tivity Health, Inc.",NASDAQ,us_market,EQUITY
SHEN,shenandoah-telecomunications,Shenandoah Telecommunications Co,NASDAQ,us_market,EQUITY
SCHN,schnitzer-steel,"Schnitzer Steel Industries, Inc.",NASDAQ,us_market,EQUITY
NGM,,"NGM Biopharmaceuticals, Inc.",NASDAQ,us_market,EQUITY
CNDT,conduent,Conduent Incorporated,NASDAQ,us_market,EQUITY
MTLS,materialise,Materialise NV,NASDAQ,us_market,EQUITY
ROVR,,"Rover Group, Inc.",NASDAQ,us_market,EQUITY
ATRI,atrion,Atrion Corporation,NASDAQ,us_market,EQUITY
CLBT,,Cellebrite DI Ltd.,NASDAQ,us_market,EQUITY
INBX,,"Inhibrx, Inc.",NASDAQ,us_market,EQUITY
ATEC,,"Alphatec Holdings, Inc.",NASDAQ,us_market,EQUITY
PFBC,,Preferred Bank,NASDAQ,us_market,EQUITY
AMLX,,"Amylyx Pharmaceuticals, Inc.",NASDAQ,us_market,EQUITY
SEER,,"Seer, Inc.",NASDAQ,us_market,EQUITY
AMPH,,"Amphastar Pharmaceuticals, Inc.",NASDAQ,us_market,EQUITY
AVAH,,Aveanna Healthcare Holdings Inc.,NASDAQ,us_market,EQUITY
